station_name,lat,lng
Francisco Ave & Montrose Ave,41.959999084472656,-87.69999694824219
Franklin St & Adams St (Temp),41.879432678222656,-87.63550567626953
Franklin St & Chicago Ave,41.89674758911133,-87.63566589355469
Franklin St & Illinois St,41.891021728515625,-87.63548278808594
Franklin St & Jackson Blvd,41.877708435058594,-87.63532257080078
Franklin St & Lake St,41.88583755493164,-87.635498046875
Franklin St & Monroe St,41.88031768798828,-87.63518524169922
Fullerton & Monitor,41.91999816894531,-87.7699966430664
Glenlake Ave & Pulaski Rd,41.99243927001953,-87.7289047241211
Glenwood Ave & Morse Ave,42.007972717285156,-87.6655044555664
Glenwood Ave & Touhy Ave,42.012699127197266,-87.66606140136719
Grace & Cicero,41.949729919433594,-87.7469482421875
Grace St & Central Ave,41.94953155517578,-87.76726531982422
Grace St & Cicero Ave,41.949729919433594,-87.7469482421875
Grand Ave & North Ave,41.90999984741211,-87.7300033569336
Granville Ave & Pulaski Rd,41.99243927001953,-87.7289047241211
Green St & 103rd St,41.709999084472656,-87.63999938964844
Green St & Madison Ave*,41.88182830810547,-87.64883422851562
Green St & Madison St,41.881893157958984,-87.64878845214844
Green St & Randolph St,41.8836669921875,-87.64866638183594
Green St & Randolph St*,41.883602142333984,-87.64862823486328
Green St & Washington Blvd,41.883182525634766,-87.64872741699219
Greenview Ave & Diversey Pkwy,41.93259048461914,-87.66593933105469
Greenview Ave & Fullerton Ave,41.925331115722656,-87.66580200195312
Greenview Ave & Jarvis Ave,42.015960693359375,-87.66857147216797
Greenwood Ave & 47th St,41.80983352661133,-87.59938049316406
Greenwood Ave & 79th St,41.75129318237305,-87.59754943847656
Greenwood Ave & 87th St,41.7400016784668,-87.5999984741211
Greenwood Ave & 91st St,41.72826385498047,-87.59729766845703
Greenwood Ave & 97th St,41.71870422363281,-87.59703826904297
Greenwood Ave & Lake Park Ave,41.81999969482422,-87.5999984741211
Griffin Museum of Science and Industry,41.79172897338867,-87.58394622802734
HQ QR,41.88990020751953,-87.6802978515625
HUBBARD ST BIKE CHECKING (LBS-WH-TEST),41.88994216918945,-87.68023681640625
Hale Ave & 107th St,41.6992073059082,-87.6689224243164
Hale Ave & 111th St,41.689998626708984,-87.66999816894531
Halsted & 63rd - Kennedy-King Vaccination Site,41.779380798339844,-87.64462280273438
Halsted St & 102nd St,41.709999084472656,-87.63999938964844
Halsted St & 104th St,41.70513916015625,-87.64242553710938
Halsted St & 111th St,41.6922607421875,-87.64260864257812
Halsted St & 18th St,41.857505798339844,-87.64598846435547
Halsted St & 18th St (Temp),41.85837173461914,-87.6463851928711
Halsted St & 21st St,41.85377883911133,-87.6466064453125
Halsted St & 35th St,41.83066177368164,-87.64717102050781
Halsted St & 37th St,41.82706069946289,-87.64572143554688
Halsted St & 41st St,41.81999969482422,-87.6500015258789
Halsted St & 47th Pl,41.80813217163086,-87.64561462402344
Halsted St & 51st St,41.80183029174805,-87.64521026611328
Halsted St & 56th St,41.792930603027344,-87.64498901367188
Halsted St & 59th St,41.787540435791016,-87.6448745727539
Halsted St & 63rd St,41.779380798339844,-87.64462280273438
Halsted St & 64th St,41.779998779296875,-87.63999938964844
Halsted St & 69th St,41.76906204223633,-87.64461517333984
Halsted St & 73rd St,41.76160430908203,-87.64415740966797
Halsted St & 76th St,41.7599983215332,-87.63999938964844
Halsted St & 78th St,41.75248718261719,-87.64390563964844
Halsted St & 80th St,41.75,-87.63999938964844
Halsted St & 83rd St,41.74306869506836,-87.6436996459961
Halsted St & 93rd St,41.724891662597656,-87.6435775756836
Halsted St & 95th St - SE,41.720001220703125,-87.63999938964844
Halsted St & 95th St - SW,41.720001220703125,-87.63999938964844
Halsted St & 96th St,41.71971130371094,-87.64302062988281
Halsted St & Archer Ave,41.84720230102539,-87.64679718017578
Halsted St & Clybourn Ave,41.90966796875,-87.64812469482422
Halsted St & Dickens Ave,41.91993713378906,-87.6488265991211
Halsted St & Fulton St,41.886871337890625,-87.64808654785156
Halsted St & Maxwell St,41.86488342285156,-87.6470718383789
Halsted St & North Branch St,41.899391174316406,-87.64854431152344
Halsted St & Polk St,41.87184143066406,-87.64663696289062
Halsted St & Roosevelt Rd,41.86732482910156,-87.64862823486328
Halsted St & Roscoe St,41.943668365478516,-87.6489486694336
Halsted St & Willow St,41.91386413574219,-87.64875793457031
Halsted St & Wrightwood Ave,41.929141998291016,-87.64907836914062
Hamilton Ave & 95th St,41.720001220703125,-87.68000030517578
Hamilton Park,41.76251983642578,-87.63733673095703
Hamlin Ave & 62nd Pl,41.779998779296875,-87.72000122070312
Hamlin Ave & Chicago Ave,41.900001525878906,-87.72000122070312
Hamlin Ave & Fullerton Ave,41.91999816894531,-87.72000122070312
Hamlin Ave & Grand Ave,41.90403366088867,-87.72156524658203
Hamlin Ave & Montrose Ave,41.959999084472656,-87.72000122070312
Hampden Ct & Diversey Ave,41.93000030517578,-87.63999938964844
Harding Ave & 26th St,41.84000015258789,-87.72000122070312
Harding Ave & 31st St,41.83671951293945,-87.72303009033203
Harding Ave & 47th St,41.810001373291016,-87.72000122070312
Harding Ave & Chicago Ave,41.89531326293945,-87.72473907470703
Harding Ave & Division St,41.90234375,-87.7250747680664
Harlem & Irving Park,41.95000076293945,-87.80999755859375
Harlem Ave & Bloomingdale Ave,41.91202926635742,-87.80577087402344
Harlem Ave & Grace St,41.95000076293945,-87.80999755859375
Harlem Ave & Irving Park Rd,41.9532585144043,-87.80713653564453
Harold Washington Park,41.79999923706055,-87.58000183105469
Harper Ave & 59th St,41.787940979003906,-87.58831787109375
Harper Ave & 63rd St,41.779998779296875,-87.58999633789062
Harriet E Sayre Public School,41.90999984741211,-87.80000305175781
Harvard Ave & 103rd St,41.709999084472656,-87.62999725341797
Hastings LWS,41.86000061035156,-87.68000030517578
Hegewisch Metra Station,41.648502349853516,-87.54608917236328
Hermitage Ave & Polk St,41.87151336669922,-87.66988372802734
Hiawatha Park,41.939998626708984,-87.83000183105469
Homan Ave & 111th St,41.689998626708984,-87.70999908447266
Homan Ave & 26th St,41.8442497253418,-87.70983123779297
Homan Ave & 65th St,41.779998779296875,-87.70999908447266
Homan Ave & 77th St,41.75373840332031,-87.70751190185547
Homan Ave & Arthington Ave,41.86962890625,-87.7105484008789
Homan Ave & Fillmore St,41.869998931884766,-87.70999908447266
Homewood Ave & 115th St,41.684593200683594,-87.67070770263672
Homewood Ave & Monterey Ave,41.689998626708984,-87.66999816894531
Honore St & Division St,41.90311813354492,-87.67393493652344
Houston Ave & 91st St,41.72999954223633,-87.55000305175781
Houston Ave & 92nd St,41.72820281982422,-87.54969787597656
Hoyne Ave & 110th Pl,41.689998626708984,-87.66999816894531
Hoyne Ave & 34th St,41.83202362060547,-87.67784118652344
Hoyne Ave & 47th St,41.8082275390625,-87.67717742919922
Hoyne Ave & Balmoral Ave,41.97985076904297,-87.68193054199219
Humboldt Blvd & Armitage Ave,41.91751480102539,-87.70181274414062
Hyde Park Blvd & 53rd St,41.79999923706055,-87.58000183105469
Hyde Park Blvd & 55th St,41.79999923706055,-87.58000183105469
Indiana Ave & 103rd St,41.70716857910156,-87.61846923828125
Indiana Ave & 133rd St,41.650001525878906,-87.62000274658203
Indiana Ave & 26th St,41.84568786621094,-87.62248229980469
Indiana Ave & 31st St,41.83884048461914,-87.62185668945312
Indiana Ave & 40th St,41.821678161621094,-87.62159729003906
Indiana Ave & Roosevelt Rd,41.867889404296875,-87.62303924560547
Ingleside Ave & 79th St,41.75,-87.5999984741211
Jefferson St & Monroe St,41.88032913208008,-87.64274597167969
Jeffery Blvd & 67th St,41.77351760864258,-87.57714080810547
Jeffery Blvd & 71st St,41.766639709472656,-87.57644653320312
Jeffery Blvd & 76th St,41.757118225097656,-87.57583618164062
Jeffery Blvd & 83rd St,41.7400016784668,-87.58000183105469
Jeffery Blvd & 91st St,41.729705810546875,-87.57574462890625
Jeffrey Blvd & 71st St,41.77000045776367,-87.58000183105469
Jonathan Y Scammon Public School,41.939998626708984,-87.7300033569336
Justine St & 87th St,41.7400016784668,-87.66000366210938
Karlov Ave & Armitage Ave,41.91748046875,-87.72895050048828
Karlov Ave & Kamerling Ave,41.90999984741211,-87.7300033569336
Karlov Ave & Lawrence Ave,41.96794509887695,-87.73040771484375
Karlov Ave & Madison St,41.88085174560547,-87.7279052734375
Karlov Ave & Milwaukee Ave,41.939998626708984,-87.7300033569336
Kedvale Ave & 63rd St,41.779998779296875,-87.7300033569336
Kedvale Ave & Avondale Ave,41.95000076293945,-87.7300033569336
Kedvale Ave & Peterson Ave,41.99007797241211,-87.73170471191406
Kedzie & 103rd St - East,41.709999084472656,-87.69999694824219
Kedzie Ave & 104th St,41.70000076293945,-87.69999694824219
Kedzie Ave & 110th St,41.6923942565918,-87.70095825195312
Kedzie Ave & 21st St,41.85353469848633,-87.70507049560547
Kedzie Ave & 24th St,41.84819030761719,-87.70541381835938
Kedzie Ave & 24th St (Temp),41.84635543823242,-87.70496368408203
Kedzie Ave & 38th St,41.824440002441406,-87.7049331665039
Kedzie Ave & 45th St,41.810001373291016,-87.69999694824219
Kedzie Ave & 48th Pl,41.79999923706055,-87.69999694824219
Kedzie Ave & 52nd St,41.79999923706055,-87.69999694824219
Kedzie Ave & 54th Pl,41.7943115234375,-87.70348358154297
Kedzie Ave & 54th St - SE,41.790000915527344,-87.69999694824219
Kedzie Ave & 54th St - SW,41.79999923706055,-87.69999694824219
Kedzie Ave & 57th St,41.790000915527344,-87.69999694824219
Kedzie Ave & 58th St,41.790000915527344,-87.69999694824219
Kedzie Ave & 60th St,41.78458023071289,-87.70319366455078
Kedzie Ave & 61st Pl,41.779998779296875,-87.69999694824219
Kedzie Ave & 63rd St,41.779998779296875,-87.69999694824219
Kedzie Ave & 64th St - SE,41.779998779296875,-87.69999694824219
Kedzie Ave & 64th St - SW,41.779998779296875,-87.69999694824219
Kedzie Ave & 66th Pl,41.7725830078125,-87.70301055908203
Kedzie Ave & 73rd St,41.760704040527344,-87.7022933959961
Kedzie Ave & 83rd St,41.742523193359375,-87.70227813720703
Kedzie Ave & Archer Ave,41.81446838378906,-87.70410919189453
Kedzie Ave & Argyle St,41.970001220703125,-87.70999908447266
Kedzie Ave & Bryn Mawr Ave,41.98223114013672,-87.7088851928711
Kedzie Ave & Chicago Ave,41.89546585083008,-87.70613098144531
Kedzie Ave & Foster Ave,41.97567367553711,-87.70925903320312
Kedzie Ave & George St,41.93000030517578,-87.70999908447266
Kedzie Ave & Harrison St,41.873600006103516,-87.70487213134766
Kedzie Ave & Jackson Blvd,41.877159118652344,-87.70613098144531
Kedzie Ave & Lake St,41.88460159301758,-87.70630645751953
Kedzie Ave & Leland Ave,41.9666862487793,-87.70805358886719
Kedzie Ave & Milwaukee Ave,41.9295654296875,-87.70785522460938
Kedzie Ave & Palmer Ct,41.92152404785156,-87.70732116699219
Kedzie Ave & Pershing Rd,41.81999969482422,-87.69999694824219
Kedzie Ave & Redfield Dr,41.765228271484375,-87.70316314697266
Kedzie Ave & Roosevelt Rd,41.866493225097656,-87.70649719238281
Keeler Ave & 55th St,41.790000915527344,-87.7300033569336
Keeler Ave & Carmen Ave,41.97432327270508,-87.73310089111328
Keeler Ave & Roosevelt Rd,41.869998931884766,-87.7300033569336
Kenneth Ave & 50th St,41.79999923706055,-87.7300033569336
Kenneth Ave & 63rd St,41.779998779296875,-87.7300033569336
Kenneth Ave & Lawrence Ave,41.96794128417969,-87.73998260498047
Kenosha & Wellington,41.93000030517578,-87.7300033569336
Kenosha Ave & Wellington Ave,41.93445587158203,-87.73379516601562
Kenton Ave & Madison St,41.880706787109375,-87.74102020263672
Kenton Ave & Palmer St,41.91999816894531,-87.73999786376953
Keystone Ave & Fullerton Ave,41.924591064453125,-87.72785186767578
Keystone Ave & Irving Park Rd,41.95000076293945,-87.7300033569336
Keystone Ave & Montrose Ave,41.96110916137695,-87.72897338867188
Keystone Ave & North Ave,41.90999984741211,-87.7300033569336
Kilbourn & Belden,41.91999816894531,-87.73999786376953
Kilbourn & Roscoe,41.939998626708984,-87.73999786376953
Kilbourn Ave & 49th St,41.80384826660156,-87.73565673828125
Kilbourn Ave & Belden Ave,41.922367095947266,-87.73902130126953
Kilbourn Ave & Diversey Ave,41.93178939819336,-87.73934173583984
Kilbourn Ave & Fullerton Ave,41.91999816894531,-87.73999786376953
Kilbourn Ave & Irving Park Rd,41.953731536865234,-87.74057006835938
Kilbourn Ave & Milwaukee Ave,41.94707107543945,-87.74000549316406
Kilbourn Ave & Roscoe St,41.94272232055664,-87.73955535888672
Kildare & Cermak,41.849998474121094,-87.7300033569336
Kildare & Chicago Ave,41.8953857421875,-87.73355102539062
Kildare Ave & 26th St,41.84423065185547,-87.7321548461914
Kildare Ave & 47th St,41.810001373291016,-87.7300033569336
Kildare Ave & 55th St,41.790000915527344,-87.7300033569336
Kildare Ave & 63rd St,41.779998779296875,-87.7300033569336
Kildare Ave & 85th St,41.73846435546875,-87.72856903076172
Kildare Ave & 85th St (Kostner Ave & 87th St TEMPORARY),41.734928131103516,-87.73118591308594
Kildare Ave & Archer Ave,41.80033874511719,-87.73078918457031
Kildare Ave & Chicago Ave,41.900001525878906,-87.7300033569336
Kildare Ave & Division Ave,41.900001525878906,-87.7300033569336
Kildare Ave & Division St,41.90239334106445,-87.73359680175781
Kildare Ave & Montrose Ave,41.96107864379883,-87.73568725585938
Kildare Ave & North Ave,41.90953826904297,-87.73384857177734
Kildare Ave & Washignton Blvd,41.880001068115234,-87.7300033569336
Kilpatrick Ave & Grand Ave,41.90999984741211,-87.73999786376953
Kilpatrick Ave & Parker Ave,41.93000030517578,-87.73999786376953
Kimball Ave & Belmont Ave,41.93939971923828,-87.71156311035156
Kimball Ave & Carmen Ave,41.970001220703125,-87.70999908447266
Kimbark Ave & 53rd St,41.79956817626953,-87.5947494506836
Kimbark Ave & 63rd St,41.779998779296875,-87.58999633789062
Kimbark Ave & 67th St,41.77000045776367,-87.58999633789062
Kingsbury St & Erie St,41.89380645751953,-87.6417007446289
Kingsbury St & Kinzie St,41.88917541503906,-87.63850402832031
Knox Ave & Marquette Ave,41.771141052246094,-87.73773956298828
Knox Ave & Montrose Ave,41.96063232421875,-87.745361328125
Kolin Ave & Archer Ave,41.79999923706055,-87.7300033569336
Komensky Ave & 31st St,41.84000015258789,-87.7300033569336
Komensky Ave & 47th St,41.80768966674805,-87.72471618652344
Komensky Ave & 55th St,41.790000915527344,-87.72000122070312
Komensky Ave & 59th St,41.790000915527344,-87.72000122070312
Kosciuszko Park,41.93058395385742,-87.7237777709961
Kostner Ave & 63rd St,41.779998779296875,-87.7300033569336
Kostner Ave & Adams St,41.8779182434082,-87.7357406616211
Kostner Ave & Armitage Ave,41.91999816894531,-87.73999786376953
Kostner Ave & Belmont Ave,41.93918991088867,-87.73711395263672
Kostner Ave & Bryn Mawr Ave,41.982765197753906,-87.73809051513672
Kostner Ave & Devon Ave,41.997032165527344,-87.73837280273438
Kostner Ave & Lake St,41.885929107666016,-87.73541259765625
Kostner Ave & North Ave,41.90999984741211,-87.73999786376953
Kostner Ave & Wrightwood Ave,41.927955627441406,-87.73595428466797
La Villita Park,41.83924865722656,-87.70201873779297
La Villita Park (Albany/30th),41.84000015258789,-87.69999694824219
LaSalle Dr & Huron St,41.89487838745117,-87.63232421875
LaSalle St & Adams St,41.87934494018555,-87.63198852539062
LaSalle St & Illinois St,41.89076232910156,-87.63169860839844
LaSalle St & Jackson Blvd,41.87816619873047,-87.63192749023438
LaSalle St & Washington St,41.88266372680664,-87.63253021240234
Lafayette Ave & 119th St,41.68000030517578,-87.62000274658203
Lafayette Ave & 87th St - NW,41.7400016784668,-87.62999725341797
Lafayette Ave & 87th St - SW,41.7400016784668,-87.62999725341797
Lafayette Ave & 95th St,41.720001220703125,-87.62000274658203
Laflin St & 51st St,41.79999923706055,-87.66000366210938
Laflin St & 79th St,41.75,-87.66000366210938
Laflin St & Cullerton St,41.854915618896484,-87.66355895996094
Lake Park Ave & 35th St,41.831275939941406,-87.60880279541016
Lake Park Ave & 44th St,41.810001373291016,-87.5999984741211
Lake Park Ave & 47th St,41.809444427490234,-87.59187316894531
Lake Park Ave & 53rd St,41.799495697021484,-87.5864486694336
Lake Park Ave & 56th St,41.793243408203125,-87.58778381347656
Lake Shore Dr & Belmont Ave,41.94077682495117,-87.63919067382812
Lake Shore Dr & Diversey Pkwy,41.932586669921875,-87.63642883300781
Lake Shore Dr & Monroe St,41.880958557128906,-87.61674499511719
Lake Shore Dr & North Blvd,41.911720275878906,-87.62680053710938
Lake Shore Dr & Ohio St,41.89257049560547,-87.61449432373047
Lake Shore Dr & Wellington Ave,41.93668746948242,-87.63682556152344
Lakefront Trail & Bryn Mawr Ave,41.98403549194336,-87.65231323242188
Lakefront Trail & Wilson Ave,41.965843200683594,-87.6453628540039
Lakeview Ave & Fullerton Pkwy,41.92585754394531,-87.63896942138672
Lamon Ave & 47th St,41.80781173706055,-87.74568939208984
Lamon Ave & Archer Ave,41.79999923706055,-87.73999786376953
Lamon Ave & Armitage Ave,41.91999816894531,-87.75
Lamon Ave & Belmont Ave,41.939998626708984,-87.75
Lamon Ave & Chicago Ave,41.900001525878906,-87.75
Langley Ave & 105th Pl,41.70000076293945,-87.61000061035156
Langley Ave & 79th St,41.75,-87.61000061035156
Laramie Ave & Addison St,41.945682525634766,-87.7569351196289
Laramie Ave & Belmont Ave,41.939998626708984,-87.76000213623047
Laramie Ave & Bloomingdale Ave,41.91432189941406,-87.75572204589844
Laramie Ave & Fullerton Ave,41.91999816894531,-87.76000213623047
Laramie Ave & Gladys Ave,41.87580490112305,-87.75528717041016
Laramie Ave & Grand Ave,41.91999816894531,-87.76000213623047
Laramie Ave & Irving Park Rd,41.95333480834961,-87.75838470458984
Laramie Ave & Kinzie St,41.88783264160156,-87.75552368164062
Laramie Ave & Madison St,41.88020706176758,-87.75534057617188
Larrabee St & Armitage Ave,41.91808319091797,-87.64374542236328
Larrabee St & Division St,41.90348434448242,-87.64335632324219
Larrabee St & Kingsbury St,41.897762298583984,-87.64288330078125
Larrabee St & Menomonee St,41.91468048095703,-87.64331817626953
Larrabee St & North Ave,41.91020965576172,-87.64350128173828
Larrabee St & Oak St,41.90021896362305,-87.64298248291016
Larrabee St & Webster Ave,41.92182159423828,-87.6441421508789
Latrobe Ave & Chicago Ave,41.894744873046875,-87.75689697265625
Latrobe Ave & Lake St,41.88999938964844,-87.76000213623047
Lavergne & Fullerton,41.91999816894531,-87.75
Lavergne Ave & 44th St,41.8131103515625,-87.74868774414062
Lavergne Ave & 46th St,41.810001373291016,-87.75
Lavergne Ave & Diversey Ave,41.931278228759766,-87.75141143798828
Lavergne Ave & Division St,41.90210723876953,-87.75086975097656
Lavergne Ave & Fullerton Ave,41.924034118652344,-87.75119018554688
Lavergne Ave & Lawrence Ave,41.967750549316406,-87.7525863647461
Lawler Ave & 50th St,41.79999923706055,-87.75
Lawler Ave & North Ave,41.909175872802734,-87.75225830078125
Lawndale Ave & 111th St,41.69131851196289,-87.71288299560547
Lawndale Ave & 16th St,41.86000061035156,-87.72000122070312
Lawndale Ave & 30th St,41.84000015258789,-87.72000122070312
Lawndale Ave & 59th St,41.786380767822266,-87.7156982421875
Lawndale Ave & Diversey Ave,41.93000030517578,-87.72000122070312
Lawndale Ave & Polk St,41.869998931884766,-87.72000122070312
Lawrence Ave & 103rd St,41.709999084472656,-87.61000061035156
Leamington Ave & Hirsch St,41.90999984741211,-87.75
Leavitt St & Addison St,41.9466552734375,-87.68335723876953
Leavitt St & Archer Ave,41.828792572021484,-87.68060302734375
Leavitt St & Armitage Ave,41.91780471801758,-87.68243408203125
Leavitt St & Belmont Ave,41.939353942871094,-87.68328094482422
Leavitt St & Belmont Ave (*),41.93939971923828,-87.68329620361328
Leavitt St & Chicago Ave,41.89550018310547,-87.68201446533203
Leavitt St & Division St,41.90299606323242,-87.68382263183594
Leavitt St & Division St (*),41.90299987792969,-87.68379974365234
Leavitt St & Lawrence Ave,41.9688835144043,-87.68399810791016
Leavitt St & North Ave,41.9105110168457,-87.68238830566406
Leavitt St/North Ave,41.91007614135742,-87.68230438232422
Leclaire Ave & Belmont Ave,41.93904113769531,-87.75419616699219
Legler Regional Library,41.880001068115234,-87.7300033569336
Lexington & California Ave,41.87215805053711,-87.696044921875
Lexington St & California Ave,41.87199401855469,-87.69580841064453
Lincoln Ave & Addison St,41.94617462158203,-87.67330932617188
Lincoln Ave & Balmoral Ave,41.97999954223633,-87.69000244140625
Lincoln Ave & Belle Plaine Ave,41.95600509643555,-87.68016052246094
Lincoln Ave & Belmont Ave,41.93936538696289,-87.66838836669922
Lincoln Ave & Belmont Ave (Temp),41.93953323364258,-87.67111206054688
Lincoln Ave & Byron St,41.95237350463867,-87.67729949951172
Lincoln Ave & Diversey Pkwy,41.93222427368164,-87.65861511230469
Lincoln Ave & Fullerton Ave,41.92416000366211,-87.64637756347656
Lincoln Ave & Melrose St,41.94060134887695,-87.66943359375
Lincoln Ave & Peterson Ave,41.99026870727539,-87.70857238769531
Lincoln Ave & Roscoe St,41.94334030151367,-87.67096710205078
Lincoln Ave & Roscoe St*,41.94335174560547,-87.67066955566406
Lincoln Ave & Sunnyside Ave,41.96300506591797,-87.68478393554688
Lincoln Ave & Waveland Ave,41.948795318603516,-87.67527770996094
Lincoln Ave & Winona St,41.974910736083984,-87.6925048828125
Lincoln Park Conservatory,41.92393112182617,-87.63582611083984
Lincolnwood Dr & Central St,42.06485366821289,-87.71529388427734
Linder Ave & Belmont Ave,41.939998626708984,-87.76000213623047
Linder Ave & Montrose Ave,41.960811614990234,-87.76487731933594
Lockwood Ave & Grand Ave,41.91759490966797,-87.75841522216797
Lockwood Ave & Wrightwood Ave,41.93000030517578,-87.76000213623047
Lockwood Ave and Grand Ave,41.91759490966797,-87.75841522216797
Logan Blvd & Elston Ave,41.929466247558594,-87.68415832519531
Long & Irving Park,41.95000076293945,-87.76000213623047
Long Ave & Belden Ave,41.91999816894531,-87.76000213623047
Long Ave & Belmont Ave,41.939998626708984,-87.76000213623047
Long Ave & Diversey Ave,41.9310417175293,-87.76123809814453
Long Ave & North Ave,41.90999984741211,-87.76000213623047
Longwood Dr & 111th St,41.689998626708984,-87.66999816894531
Loomis Blvd & 83rd St,41.7400016784668,-87.66000366210938
Loomis Blvd & 84th St,41.741485595703125,-87.65840911865234
Loomis St & 87th St,41.7400016784668,-87.66000366210938
Loomis St & 89th St,41.73237991333008,-87.65806579589844
Loomis St & 95th St,41.72148132324219,-87.6577377319336
Loomis St & Archer Ave,41.84163284301758,-87.65743255615234
Loomis St & Jackson Blvd,41.87794494628906,-87.6620101928711
Loomis St & Lexington St,41.872188568115234,-87.6614990234375
Loomis St & Lexington St*,41.872169494628906,-87.66155242919922
Lorel Ave & Chicago Ave,41.88999938964844,-87.76000213623047
Lowe Ave & 98th St,41.720001220703125,-87.63999938964844
Lowell Ave & Armitage,41.917076110839844,-87.7353515625
Lowell Ave & Armitage Ave,41.917076110839844,-87.7353515625
Lowell Ave & Elston Ave,41.970001220703125,-87.73999786376953
Lyft Driver Center Private Rack,41.900001525878906,-87.66000366210938
Lynch Ave & Elston Ave,41.980960845947266,-87.76148986816406
MLK Jr Dr & 29th St,41.8420524597168,-87.61699676513672
MLK Jr Dr & 47th St,41.809852600097656,-87.61627960205078
MLK Jr Dr & 56th St,41.79343032836914,-87.61585235595703
MLK Jr Dr & 63rd St,41.78007888793945,-87.6159439086914
MLK Jr Dr & 83rd St,41.74311447143555,-87.61479949951172
MLK Jr Dr & Pershing Rd,41.82460021972656,-87.61678314208984
MTL-ECO5.1-01,41.91709899902344,-87.74819946289062
MTV Hubbard St,41.88999938964844,-87.68000030517578
Mackinaw Ave & 106th St,41.70000076293945,-87.54000091552734
Mackinaw Ave & 108th St,41.70000076293945,-87.54000091552734
Mackinaw Ave & 85th St,41.7400016784668,-87.54000091552734
Major Ave & Addison St,41.94583511352539,-87.7691879272461
Major Ave & Bloomingdale Ave,41.90999984741211,-87.7699966430664
Major Taylor Trail & 115th St,41.684932708740234,-87.6452865600586
Major Taylor Trail & 124th St,41.668697357177734,-87.63711547851562
Malcolm X College,41.87761688232422,-87.67389678955078
Malcolm X College Vaccination Site,41.87761688232422,-87.67389678955078
Mango Ave & Diversey Ave,41.93096160888672,-87.76988220214844
Mango Ave & North Ave,41.90958023071289,-87.76911926269531
Manistee Ave & 95th St,41.722599029541016,-87.55692291259766
Manor Ave & Leland Ave,41.96587371826172,-87.7008285522461
Maplewood Ave & 59th St,41.790000915527344,-87.69000244140625
Maplewood Ave & Peterson Ave,41.990234375,-87.69336700439453
Marine Dr & Ainslie St,41.97159957885742,-87.65015411376953
Market Days Scooter Corral,41.94733810424805,-87.64996337890625
Marmora Ave & Belmont Ave,41.938289642333984,-87.77376556396484
Marmora Ave & Irving Park Rd,41.95310592651367,-87.77473449707031
Marquette Ave & 79th St,41.75,-87.55999755859375
Marquette Ave & 89th St,41.73366928100586,-87.55834197998047
Marshfield Ave & 44th St,41.813995361328125,-87.66658782958984
Marshfield Ave & 45th St,41.810001373291016,-87.66999816894531
Marshfield Ave & 59th St,41.786834716796875,-87.66621398925781
Marshfield Ave & 87th St,41.7400016784668,-87.66000366210938
Marshfield Ave & Cortland St,41.916015625,-87.66887664794922
Martin Luther King Dr & 111th St,41.689998626708984,-87.61000061035156
Martin Luther King Dr & 44th St,41.810001373291016,-87.62000274658203
Martin Luther King Dr & 69th St,41.77000045776367,-87.62000274658203
Martin Luther King Dr & 87th St,41.73677062988281,-87.61438751220703
Maryland Ave & 104th St,41.709999084472656,-87.5999984741211
Maryland Ave & 87th ST,41.7400016784668,-87.5999984741211
Mason Ave & Belmont Ave,41.939998626708984,-87.7699966430664
Mason Ave & Grand Ave,41.920433044433594,-87.7743911743164
Mason Ave & Montrose Ave,41.9605598449707,-87.77587890625
Mason Ave & Roosevelt Rd,41.869998931884766,-87.7699966430664
May St & 63rd St,41.779998779296875,-87.6500015258789
May St & 69th St,41.76893615722656,-87.6529312133789
May St & Cullerton St,41.85513687133789,-87.65412902832031
May St & Taylor St,41.869483947753906,-87.65548706054688
Mayfield & Roosevelt Rd,41.869998931884766,-87.7699966430664
Mayfield Ave & Roosevelt Rd,41.86568832397461,-87.77175903320312
McClurg Ct & Erie St,41.89450454711914,-87.61785125732422
McClurg Ct & Illinois St,41.890357971191406,-87.6175308227539
McClurg Ct & Ohio St,41.89259338378906,-87.6172866821289
McCormick Blvd & Devon Ave,41.997135162353516,-87.71121978759766
McCormick Place,41.851375579833984,-87.61883544921875
McVicker Ave & Grand Ave,41.91999816894531,-87.77999877929688
Meade Ave & Addison St,41.95000076293945,-87.77999877929688
Meade Ave & Diversey Ave,41.93000030517578,-87.77999877929688
Meade Ave & Fullerton Ave,41.92475128173828,-87.77827453613281
Melvina Ave & Giddings Ave,41.96648025512695,-87.78202056884766
Menard Ave & Agusta Blvd,41.900001525878906,-87.7699966430664
Menard Ave & Belmont Ave,41.939998626708984,-87.7699966430664
Menard Ave & Dakin St - midblock,41.95000076293945,-87.7699966430664
Menard Ave & Division St,41.900001525878906,-87.7699966430664
Menard Ave & Grand Ave,41.91999816894531,-87.7699966430664
Menard Ave & Lawrence Ave,41.96788024902344,-87.77274322509766
Menard Ave & Madison St,41.880001068115234,-87.7699966430664
Menard Ave & Milwaukee Ave,41.98139190673828,-87.77330780029297
Menard Ave & North Ave,41.90999984741211,-87.7699966430664
Merrimac Park,41.95261001586914,-87.78534698486328
Michigan Ave & 102nd St,41.709999084472656,-87.62000274658203
Michigan Ave & 105th St,41.703460693359375,-87.62036895751953
Michigan Ave & 108th St,41.698150634765625,-87.62110900878906
Michigan Ave & 110th St,41.689998626708984,-87.62000274658203
